Date,ALL,éÄé“êî,ä¥êıé“_7ì˙ïΩãœ,éÄñSé“_7ì˙ïΩãœ,ívéÄó¶
2022/12/9,127730.0,228.0,123590.85714285714,195.42857142857144,0.0026388914575280658
2022/12/10,135806.0,222.0,129124.42857142857,205.0,0.0025379727859395867
2022/12/11,119489.0,190.0,135056.42857142858,209.7142857142857,0.0023767843070885714
2022/12/12,62381.0,127.0,140118.42857142858,214.57142857142856,0.002236883289543845
2022/12/13,176000.0,214.0,143861.57142857142,219.0,0.002169744526236035
2022/12/14,190880.0,244.0,147127.85714285713,225.0,0.002077881725807
2022/12/15,168543.0,277.0,149550.42857142858,231.0,0.0018608152242960566
2022/12/16,153932.0,259.0,150831.0,238.57142857142856,0.001750303319609364
2022/12/17,158670.0,264.0,152338.0,241.0,0.00185489784933128
2022/12/18,136447.0,232.0,154660.0,248.42857142857144,0.001984999353420406
2022/12/19,71345.0,180.0,156922.42857142858,257.2857142857143,0.002096577289780119
2022/12/20,186549.0,231.0,159843.42857142858,265.2857142857143,0.0021726618190657998
2022/12/21,207134.0,296.0,162586.85714285713,276.0,0.002159724736141035
2022/12/22,184380.0,339.0,164493.14285714287,286.57142857142856,0.002271914070234799
2022/12/23,174379.0,315.0,165345.85714285713,291.85714285714283,0.0024062117414493083
2022/12/24,177874.0,339.0,167707.0,297.57142857142856,0.002392778561930714
2022/12/25,149791.0,306.0,169100.0,314.57142857142856,0.0024068598462448254
2022/12/26,77314.0,217.0,170287.42857142858,326.1428571428572,0.0023967879517991435
2022/12/27,203077.0,271.0,166742.7142857143,327.7142857142857,0.002403189173397167
2022/12/28,216885.0,415.0,156710.57142857142,321.0,
2022/12/29,192692.0,420.0,147754.7142857143,313.42857142857144,
2022/12/30,149566.0,326.0,147574.0,312.1428571428572,
2022/12/31,107649.0,292.0,131385.7142857143,305.7142857142857,
2023/1/1,87100.0,253.0,115324.14285714286,278.2857142857143,
2023/1/2,76049.0,208.0,120241.85714285714,264.0,
2023/1/3,89759.0,226.0,134108.85714285713,282.57142857142856,
2023/1/4,104454.0,223.0,152841.2857142857,307.0,
2023/1/5,227116.0,320.0,167634.0,329.0,
2023/1/6,246635.0,456.0,170394.85714285713,347.2857142857143,
2023/1/7,238776.0,463.0,168358.42857142858,351.1428571428572,
2023/1/8,190649.0,407.0,181846.85714285716,373.7142857142857,
2023/1/9,95375.0,336.0,175897.7142857143,397.8571428571428,
2023/1/10,75504.0,253.0,161246.57142857142,401.2857142857143,
2023/1/11,198873.0,381.0,146003.0,407.0,
2023/1/12,185472.0,489.0,134236.14285714287,408.1428571428572,
2023/1/13,144077.0,480.0,128379.42857142857,400.7142857142857,
2023/1/14,132071.0,503.0,,,
2023/1/15,108281.0,415.0,,,
2023/1/16,54378.0,284.0,,,
